CreatedDate,pm25,pm10,aqi,co2,temperature,humidity
2018-02-12 11:28:00,79,143,162,-1,,
2018-02-12 11:29:00,78,122.5,159,-1,,
2018-02-12 11:30:00,81,120.5,169,-1,,
2018-02-12 11:31:00,76,142.5,152,-1,,
2018-02-12 11:32:00,80,124,165,-1,,
2018-02-12 11:33:00,95,147,214,-1,,
2018-02-12 11:34:00,91.5,138,201,-1,,
2018-02-12 11:35:00,123.5,206,302,-1,,
2018-02-12 11:36:00,91.5,167,201,-1,,
2018-02-12 11:37:00,84.5,159.5,179,-1,,
2018-02-12 11:38:00,77,123,155,-1,,
2018-02-12 11:39:00,72,110,138,-1,,
2018-02-12 11:40:00,101,148,235,-1,,
2018-02-12 11:41:00,139,231,314,-1,,
2018-02-12 11:42:00,80,126,165,-1,,
2018-02-12 11:43:00,95.5,168.5,214,-1,,
2018-02-12 11:44:00,104,166,245,-1,,
2018-02-12 11:45:00,76.5,107,152,-1,,
2018-02-12 11:46:00,96.5,164,218,-1,,
2018-02-12 11:47:00,89,149.5,196,-1,,
2018-02-12 11:48:00,76,125,152,-1,,
2018-02-12 11:49:00,76.5,121.5,152,-1,,
2018-02-12 11:50:00,86.5,139.5,186,-1,,
2018-02-12 11:51:00,101,132,235,-1,,
2018-02-12 11:52:00,75,113,148,-1,,
2018-02-12 11:53:00,72,104,138,-1,,
2018-02-12 11:54:00,71.5,103,135,-1,,
2018-02-12 11:55:00,71,109.5,135,-1,,
2018-02-12 11:56:00,73,109.5,141,-1,,
2018-02-12 11:57:00,72,111,138,-1,,
2018-02-12 11:58:00,76.5,113,152,-1,,
2018-02-12 11:59:00,73.5,105.5,141,-1,,
2018-02-12 12:00:00,75,109,148,-1,,
2018-02-12 12:01:00,73,103,141,-1,,
2018-02-12 12:02:00,80.5,140,165,-1,,
2018-02-12 12:03:00,74,110,145,-1,,
2018-02-12 12:04:00,75,107.5,148,-1,,
2018-02-12 12:05:00,77.5,117,155,-1,,
2018-02-12 16:16:00,35,59,59,-1,,
2018-02-12 16:17:00,52.5,140.5,126,-1,,
2018-02-12 16:18:00,38.5,80,80,-1,,
2018-02-12 16:19:00,34.5,67.5,67,-1,,
2018-02-12 16:20:00,33,63,63,-1,,
2018-02-12 16:21:00,44,81.5,81,-1,,
2018-02-12 16:22:00,42.5,98.5,98,-1,,
2018-02-12 16:23:00,36.5,84,84,-1,,
2018-02-12 16:24:00,37.5,79.5,79,-1,,
2018-02-12 16:25:00,50.5,96,96,-1,,
2018-02-12 16:26:00,35,90.5,90,-1,,
2018-02-12 16:27:00,38,59,62,-1,,
2018-02-12 16:28:00,37,74,74,-1,,
2018-02-12 16:29:00,37,64.5,64,-1,,
2018-02-12 16:30:00,41.5,98.5,98,-1,,
2018-02-12 16:31:00,36,77,77,-1,,
2018-02-12 16:32:00,39.5,100,100,-1,,
2018-02-12 16:33:00,36,81,81,-1,,
2018-02-12 16:34:00,44,108,105,-1,,
2018-02-12 16:35:00,34,58,58,-1,,
2018-02-12 16:36:00,39,77,77,-1,,
2018-02-12 16:37:00,44.5,93.5,93,-1,,
2018-02-12 16:38:00,49,80.5,81,-1,,
2018-02-12 16:39:00,46,108.5,105,-1,,
2018-02-12 16:40:00,43,79.5,79,-1,,
2018-02-12 16:41:00,47.5,85.5,85,-1,,
2018-02-12 16:42:00,55,105,103,-1,,
2018-02-12 16:43:00,41.5,82,82,-1,,
2018-02-12 16:44:00,42.5,109,106,-1,,
2018-02-12 16:45:00,35,56,57,-1,,
2018-02-12 16:47:00,43,109.5,106,-1,,
2018-02-12 16:48:00,51,136.5,124,-1,,
2018-02-12 16:49:00,49,82,82,-1,,
2018-02-12 16:50:00,37,69,69,-1,,
2018-02-12 16:51:00,41,68,68,-1,,
2018-02-12 16:52:00,41.5,69,69,-1,,
2018-02-12 16:53:00,48.5,82.5,82,-1,,
2018-02-12 16:54:00,41.5,96,96,-1,,
2018-02-12 16:55:00,42,89.5,89,-1,,
2018-02-12 16:56:00,55,93,93,-1,,
2018-02-12 16:57:00,95.5,144.5,214,-1,,
2018-02-12 16:58:00,62.5,120,113,-1,,
2018-02-12 16:59:00,50.5,108.5,105,-1,,
2018-02-12 17:00:00,42,79,79,-1,,
2018-02-12 17:01:00,46.5,91,91,-1,,
2018-02-12 17:02:00,46,80.5,80,-1,,
2018-02-12 17:03:00,53,100,100,-1,,
2018-02-12 17:04:00,42,71,71,-1,,
2018-02-12 17:05:00,41.5,83.5,83,-1,,
2018-02-12 17:06:00,35.5,73,73,-1,,
2018-02-12 17:07:00,34.5,70,70,-1,,
2018-02-12 17:08:00,46.5,103.5,102,-1,,
2018-02-12 17:09:00,58.5,156.5,137,-1,,
2018-02-12 17:10:00,38,76,76,-1,,
2018-02-12 17:11:00,45.5,107.5,104,-1,,
2018-02-12 17:12:00,35,77.5,77,-1,,
2018-02-12 17:13:00,34.5,75,75,-1,,
2018-02-12 17:14:00,37,89,89,-1,,
2018-02-12 17:15:00,33,66,66,-1,,
2018-02-12 17:16:00,32.5,57.5,57,-1,,
2018-02-12 17:17:00,35.5,75,75,-1,,
2018-02-12 17:18:00,35,72,72,-1,,
2018-02-12 17:19:00,33,64,64,-1,,
2018-02-12 17:20:00,35,69,69,-1,,
2018-02-12 17:21:00,34,59.5,59,-1,,
2018-02-12 17:22:00,36,74,74,-1,,
2018-02-12 17:23:00,33,59,59,-1,,
2018-02-12 17:24:00,43,78.5,78,-1,,
2018-02-12 17:25:00,40,66.5,66,-1,,
2018-02-12 17:26:00,40,66,66,-1,,
2018-02-12 17:27:00,41.5,80.5,80,-1,,
2018-02-12 17:28:00,39,81,81,-1,,
2018-02-12 17:29:00,38,74,74,-1,,
2018-02-12 17:30:00,41,74.5,74,-1,,
2018-02-12 17:31:00,40.5,75.5,75,-1,,
2018-02-12 17:32:00,36,60,60,-1,,
2018-02-12 17:33:00,58,179,152,-1,,
2018-02-12 17:34:00,53.5,160,140,-1,,
2018-02-12 17:35:00,44,72.5,72,-1,,
2018-02-12 17:36:00,48,85.5,85,-1,,
2018-02-12 17:37:00,51.5,94.5,94,-1,,
2018-02-12 17:38:00,38.5,74,74,-1,,
2018-02-12 17:39:00,53,99,99,-1,,
2018-02-12 17:40:00,47.5,105,103,-1,,
2018-02-12 17:41:00,44,87,87,-1,,
2018-02-12 17:42:00,46.5,97,97,-1,,
2018-02-12 17:43:00,42.5,89.5,89,-1,,
2018-02-12 17:44:00,38,72.5,72,-1,,
2018-02-12 17:45:00,39,74,74,-1,,
2018-02-12 17:46:00,49.5,91,91,-1,,
2018-02-12 17:47:00,50,118.5,112,-1,,
2018-02-12 17:48:00,43,103.5,102,-1,,
2018-02-12 17:49:00,58,137,124,-1,,
2018-02-12 17:50:00,82,235,190,-1,,
2018-02-12 17:51:00,74,226,184,-1,,
2018-02-12 17:52:00,70,214,176,-1,,
2018-02-12 17:53:00,60.5,169,146,-1,,
2018-02-12 17:54:00,69.5,148,132,-1,,
2018-02-12 17:55:00,50.5,115,110,-1,,
2018-02-12 17:56:00,43,96,96,-1,,
2018-02-12 17:57:00,54,137,124,-1,,
2018-02-12 17:58:00,50,121.5,114,-1,,
2018-02-12 17:59:00,44.5,85,85,-1,,
2018-02-12 18:00:00,36,64.5,64,-1,,
2018-02-12 18:01:00,39,74.5,74,-1,,
2018-02-12 18:02:00,39,68,68,-1,,
2018-02-12 18:03:00,35,66.5,66,-1,,
2018-02-12 18:04:00,35.5,70,70,-1,,
2018-02-12 18:05:00,41,68.5,68,-1,,
2018-02-12 18:06:00,42.5,100,100,-1,,
2018-02-12 18:07:00,37,104,102,-1,,
2018-02-12 18:08:00,36,63,63,-1,,
2018-02-12 18:09:00,38.5,98.5,98,-1,,
2018-02-12 18:10:00,42,110,106,-1,,
2018-02-12 18:11:00,37,84.5,84,-1,,
2018-02-12 18:12:00,47,124,116,-1,,
2018-02-12 18:13:00,58,163,142,-1,,
2018-02-12 18:14:00,43,109.5,106,-1,,
2018-02-12 18:15:00,50,155,136,-1,,
2018-02-12 18:16:00,51,192,161,-1,,
2018-02-12 18:17:00,126,252.5,304,-1,,
2018-02-12 18:18:00,63,158,138,-1,,
2018-02-12 18:19:00,69,272,222,-1,,
2018-02-12 18:20:00,43,137.5,124,-1,,
2018-02-12 18:21:00,33,79,79,-1,,
2018-02-12 18:22:00,37,83,83,-1,,
2018-02-12 18:23:00,36,66,66,-1,,
2018-02-12 18:24:00,43,83,83,-1,,
2018-02-12 18:25:00,34,58.5,58,-1,,
2018-02-12 18:26:00,46.5,82,82,-1,,
2018-02-12 18:27:00,42,97,97,-1,,
2018-02-12 18:28:00,37.5,82,82,-1,,
2018-02-12 18:29:00,40,104.5,102,-1,,
2018-02-12 18:30:00,46,106.5,104,-1,,
2018-02-12 18:31:00,42.5,94,94,-1,,
2018-02-12 18:32:00,44,84,84,-1,,
2018-02-12 18:33:00,39.5,84.5,84,-1,,
2018-02-12 18:34:00,54,114.5,109,-1,,
2018-02-12 18:35:00,40,100,100,-1,,
2018-02-12 18:36:00,35.5,78,78,-1,,
2018-02-12 18:37:00,41,97,97,-1,,
2018-02-12 18:38:00,42.5,125.5,116,-1,,
2018-02-12 18:39:00,50,122.5,114,-1,,
2018-02-12 18:40:00,51,131.5,120,-1,,
2018-02-12 18:41:00,53,132,121,-1,,
2018-02-12 18:42:00,60.5,148,132,-1,,
2018-02-12 18:43:00,64,149,132,-1,,
2018-02-12 18:44:00,48,198.5,165,-1,,
2018-02-12 18:45:00,52.5,122.5,114,-1,,
2018-02-12 18:46:00,68,161.5,140,-1,,
2018-02-12 18:47:00,42,106,104,-1,,
2018-02-12 18:48:00,92.5,256.5,206,-1,,
2018-02-12 18:49:00,51,117,111,-1,,
2018-02-12 18:50:00,61,155,136,-1,,
2018-02-12 18:51:00,46.5,113.5,108,-1,,
2018-02-12 18:52:00,122,248.5,301,-1,,
2018-02-12 18:53:00,151,276,324,-1,,
2018-02-12 18:54:00,77,222,181,-1,,
2018-02-12 18:55:00,85.5,239,192,-1,,
2018-02-12 18:56:00,97.5,266,221,-1,,
2018-02-12 18:57:00,132,259,309,-1,,
2018-02-12 18:58:00,164,261,334,-1,,
2018-02-12 18:59:00,107.5,262,255,-1,,
2018-02-12 19:00:00,156.5,269.5,327,-1,,
2018-02-12 19:01:00,237,289,390,-1,,
2018-02-12 19:02:00,165.5,244,334,-1,,
2018-02-12 19:03:00,55.5,112,108,-1,,
2018-02-12 19:04:00,74,178.5,152,-1,,
2018-02-12 19:05:00,104,181,245,-1,,
2018-02-12 19:06:00,54.5,102.5,101,-1,,
2018-02-12 19:07:00,54,105,103,-1,,
2018-02-12 19:08:00,48.5,107,104,-1,,
2018-02-12 19:09:00,44.5,105.5,103,-1,,
2018-02-12 19:10:00,48,102.5,101,-1,,
2018-02-12 19:11:00,51,126,117,-1,,
2018-02-12 19:12:00,54,120,113,-1,,
2018-02-12 19:13:00,46,99,99,-1,,
2018-02-12 19:14:00,42,118,112,-1,,
2018-02-12 19:15:00,38,79,79,-1,,
2018-02-12 19:16:00,39,74,74,-1,,
2018-02-12 19:17:00,43,71.5,71,-1,,
2018-02-12 19:18:00,49.5,82.5,82,-1,,
2018-02-12 19:19:00,41,78,78,-1,,
2018-02-12 19:20:00,44,96.5,96,-1,,
2018-02-12 19:21:00,38.5,95,95,-1,,
2018-02-12 19:22:00,45,98,98,-1,,
2018-02-12 19:23:00,50.5,120.5,113,-1,,
2018-02-12 19:24:00,44,118,112,-1,,
2018-02-12 19:25:00,41,92.5,92,-1,,
2018-02-12 19:26:00,46,151,134,-1,,
2018-02-12 19:27:00,40.5,113,108,-1,,
2018-02-12 19:28:00,41,87,87,-1,,
2018-02-12 19:29:00,57,110,106,-1,,
